filepaths,users,genders,words,f0_prob,f0_std,f0_mean
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_004.wav,F011,F,escola,"[[223.67518947]
 [222.38691517]
 [224.97092666]
 [234.25371135]
 [226.27416998]
 [223.67518947]
 [223.67518947]
 [223.67518947]
 [222.38691517]
 [219.83258359]
 [219.83258359]
 [219.83258359]
 [222.38691517]
 [226.27416998]
 [230.2293728 ]]",224.22,3.78
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_005.wav,F011,F,escola,"[[231.56307799]
 [231.56307799]
 [230.2293728 ]
 [232.90450925]
 [223.67518947]
 [222.38691517]
 [219.83258359]
 [219.83258359]
 [221.10606079]
 [221.10606079]
 [221.10606079]
 [219.83258359]
 [218.56644108]
 [218.56644108]
 [218.56644108]
 [219.83258359]
 [221.10606079]
 [221.10606079]]",222.94,4.8
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_006.wav,F011,F,escola,"[[226.27416998]
 [224.97092666]
 [224.97092666]
 [221.10606079]
 [219.83258359]
 [218.56644108]
 [217.30759101]
 [216.05599139]
 [216.05599139]
 [217.30759101]
 [219.83258359]
 [221.10606079]
 [222.38691517]
 [222.38691517]
 [222.38691517]
 [219.83258359]]",220.65,3.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_007.wav,F011,F,escola,"[[223.67518947]
 [223.67518947]
 [222.38691517]
 [224.97092666]
 [222.38691517]
 [219.83258359]
 [217.30759101]
 [217.30759101]
 [217.30759101]
 [218.56644108]
 [219.83258359]
 [219.83258359]
 [219.83258359]
 [218.56644108]
 [218.56644108]
 [219.83258359]
 [219.83258359]]",220.22,2.31
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_008.wav,F011,F,escola,"[[227.58496291]
 [227.58496291]
 [227.58496291]
 [228.90334919]
 [213.57437667]
 [213.57437667]
 [212.34427877]
 [213.57437667]
 [214.81160044]
 [216.05599139]
 [218.56644108]
 [219.83258359]
 [222.38691517]
 [223.67518947]
 [226.27416998]
 [230.2293728 ]
 [234.25371135]
 [232.90450925]
 [243.91952372]]",223.56,8.41
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_009.wav,F011,F,escola,"[[221.10606079]
 [221.10606079]
 [218.56644108]
 [219.83258359]
 [217.30759101]
 [217.30759101]
 [217.30759101]
 [217.30759101]
 [218.56644108]
 [221.10606079]
 [223.67518947]
 [227.58496291]
 [230.2293728 ]
 [232.90450925]
 [232.90450925]
 [234.25371135]
 [236.97560837]]",224.0,6.71
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F011_010.wav,F011,F,escola,"[[228.90334919]
 [228.90334919]
 [228.90334919]
 [231.56307799]
 [214.81160044]
 [209.90529671]
 [202.75515173]
 [199.27193958]
 [196.98310614]
 [194.72056219]
 [191.37537948]
 [187.00435977]]",209.59,15.82
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_001.wav,F012,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_002.wav,F012,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_003.wav,F012,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_004.wav,F012,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_005.wav,F012,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_006.wav,F012,F,escola,[[214.81160044]],214.81,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_007.wav,F012,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_008.wav,F012,F,escola,[[92.42821575]],92.43,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_009.wav,F012,F,escola,[[213.57437667]],213.57,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F012_010.wav,F012,F,escola,[[198.12421766]],198.12,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_001.wav,F013,F,escola,"[[196.98310614]
 [194.72056219]
 [194.72056219]
 [223.67518947]
 [227.58496291]]",207.54,14.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_002.wav,F013,F,escola,"[[189.17724576]
 [188.08766501]
 [190.2731384 ]
 [205.11105311]
 [209.90529671]
 [216.05599139]]",199.77,11.07
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_003.wav,F013,F,escola,"[[185.92729391]
 [185.92729391]
 [187.00435977]
 [189.17724576]
 [211.12126572]
 [217.30759101]]",196.08,12.99
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_004.wav,F013,F,escola,"[[239.7291323 ]
 [239.7291323 ]
 [187.00435977]
 [187.00435977]
 [188.08766501]
 [202.75515173]
 [209.90529671]
 [216.05599139]]",208.78,20.56
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_005.wav,F013,F,escola,"[[183.7917368 ]
 [184.8564315 ]
 [195.84856693]
 [198.12421766]]",190.66,6.39
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_006.wav,F013,F,escola,"[[189.17724576]
 [185.92729391]
 [188.08766501]
 [189.17724576]
 [191.37537948]
 [192.48400577]
 [203.92970037]
 [212.34427877]
 [218.56644108]]",196.79,11.18
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_007.wav,F013,F,escola,"[[190.2731384 ]
 [189.17724576]
 [188.08766501]
 [188.08766501]
 [189.17724576]
 [192.48400577]
 [194.72056219]]",190.29,2.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_008.wav,F013,F,escola,"[[190.2731384 ]
 [188.08766501]
 [188.08766501]
 [205.11105311]
 [206.29924935]
 [208.69633116]]",197.76,9.03
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_009.wav,F013,F,escola,"[[194.72056219]
 [192.48400577]
 [192.48400577]
 [234.25371135]]",203.49,17.79
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F013_010.wav,F013,F,escola,"[[166.60194441]
 [167.56705965]]",167.08,0.48
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_001.wav,F014,F,escola,"[[200.42631018]
 [200.42631018]
 [267.53702665]
 [280.18995565]]",237.14,36.99
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_002.wav,F014,F,escola,"[[208.69633116]
 [208.69633116]
 [208.69633116]
 [178.55954282]
 [280.18995565]]",216.97,33.7
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_003.wav,F014,F,escola,"[[179.59392773]
 [180.63430477]
 [285.0875898 ]]",215.11,49.49
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_004.wav,F014,F,escola,"[[211.12126572]
 [211.12126572]
 [212.34427877]
 [270.64565716]
 [278.57618025]
 [290.0708331 ]]",245.65,34.58
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_005.wav,F014,F,escola,"[[193.59905428]
 [193.59905428]]",193.6,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_006.wav,F014,F,escola,[[217.30759101]],217.31,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_007.wav,F014,F,escola,[[195.84856693]],195.85,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_008.wav,F014,F,escola,[[195.84856693]],195.85,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_009.wav,F014,F,escola,"[[214.81160044]
 [283.44560611]
 [295.14118195]]",264.47,35.43
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F014_010.wav,F014,F,escola,"[[198.12421766]
 [275.37645992]]",236.75,38.63
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_001.wav,F015,F,escola,"[[207.49432874]
 [207.49432874]
 [339.02819019]]",251.34,62.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_002.wav,F015,F,escola,"[[199.27193958]
 [199.27193958]
 [318.15693562]]",238.9,56.04
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_003.wav,F015,F,escola,"[[199.27193958]
 [200.42631018]
 [298.57055729]
 [312.6911899 ]]",252.74,53.13
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_004.wav,F015,F,escola,"[[205.11105311]
 [206.29924935]
 [207.49432874]
 [316.32448651]
 [323.7182209 ]
 [320.        ]]",263.16,56.9
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_005.wav,F015,F,escola,"[[286.73908541]
 [205.11105311]
 [305.54931325]
 [321.85374114]]",279.81,44.88
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_006.wav,F015,F,escola,"[[203.92970037]
 [327.47964544]
 [340.99216052]]",290.8,61.67
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_007.wav,F015,F,escola,"[[208.69633116]
 [207.49432874]
 [209.90529671]
 [211.12126572]
 [312.6911899 ]
 [325.59350147]
 [325.59350147]]",257.3,55.57
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_008.wav,F015,F,escola,"[[203.92970037]
 [205.11105311]
 [206.29924935]
 [329.37671573]
 [331.28477563]]",255.2,61.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_009.wav,F015,F,escola,"[[207.49432874]
 [342.96750801]
 [359.18785546]]",303.22,68.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F015_010.wav,F015,F,escola,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_001.wav,F016,F,escola,"[[184.8564315 ]
 [184.8564315 ]
 [187.00435977]
 [214.81160044]
 [218.56644108]
 [223.67518947]
 [228.90334919]]",206.1,18.23
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_002.wav,F016,F,escola,"[[216.05599139]
 [184.8564315 ]
 [185.92729391]
 [187.00435977]
 [218.56644108]
 [223.67518947]
 [224.97092666]
 [228.90334919]]",208.74,18.05
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_003.wav,F016,F,escola,"[[177.53111553]
 [177.53111553]
 [178.55954282]
 [208.69633116]
 [213.57437667]
 [216.05599139]
 [216.05599139]]",198.29,17.83
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_004.wav,F016,F,escola,"[[214.81160044]
 [179.59392773]
 [180.63430477]
 [182.73317429]
 [201.58736798]
 [208.69633116]
 [213.57437667]
 [214.81160044]]",199.56,14.95
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_005.wav,F016,F,escola,"[[213.57437667]
 [214.81160044]
 [182.73317429]
 [212.34427877]
 [216.05599139]
 [217.30759101]
 [217.30759101]]",210.59,11.5
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_006.wav,F016,F,escola,"[[189.17724576]
 [189.17724576]
 [191.37537948]
 [208.69633116]
 [213.57437667]
 [216.05599139]
 [213.57437667]]",203.09,11.61
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_007.wav,F016,F,escola,"[[212.34427877]
 [212.34427877]
 [182.73317429]
 [182.73317429]
 [183.7917368 ]
 [222.38691517]
 [227.58496291]
 [227.58496291]
 [232.90450925]]",209.38,19.66
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_008.wav,F016,F,escola,"[[212.34427877]
 [212.34427877]
 [181.68070865]
 [181.68070865]
 [181.68070865]
 [183.7917368 ]
 [217.30759101]
 [222.38691517]
 [224.97092666]
 [228.90334919]]",204.71,19.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_009.wav,F016,F,escola,"[[222.38691517]
 [221.10606079]
 [223.67518947]
 [177.53111553]
 [177.53111553]
 [178.55954282]
 [218.56644108]
 [223.67518947]
 [226.27416998]
 [230.2293728 ]]",209.95,21.2
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F016_010.wav,F016,F,escola,"[[208.69633116]
 [164.68835786]
 [161.85911045]
 [160.92687057]
 [160.92687057]
 [160.        ]
 [154.54981263]]",167.38,17.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_001.wav,F017,F,escola,"[[226.27416998]
 [205.11105311]
 [203.92970037]
 [203.92970037]
 [203.92970037]
 [201.58736798]
 [199.27193958]
 [200.42631018]
 [201.58736798]
 [201.58736798]
 [206.29924935]]",204.9,7.05
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_002.wav,F017,F,escola,"[[209.90529671]
 [207.49432874]
 [203.92970037]
 [201.58736798]
 [199.27193958]
 [198.12421766]
 [200.42631018]
 [201.58736798]
 [203.92970037]
 [213.57437667]]",203.98,4.69
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_003.wav,F017,F,escola,"[[206.29924935]
 [205.11105311]
 [203.92970037]
 [202.75515173]
 [201.58736798]
 [196.98310614]
 [196.98310614]
 [198.12421766]
 [200.42631018]
 [201.58736798]
 [203.92970037]]",201.61,3.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_004.wav,F017,F,escola,"[[230.2293728 ]
 [230.2293728 ]
 [231.56307799]
 [232.90450925]
 [205.11105311]
 [202.75515173]
 [200.42631018]
 [198.12421766]
 [195.84856693]
 [195.84856693]
 [196.98310614]
 [196.98310614]
 [206.29924935]]",209.49,14.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_005.wav,F017,F,escola,"[[206.29924935]
 [203.92970037]
 [200.42631018]
 [199.27193958]
 [198.12421766]
 [196.98310614]
 [199.27193958]
 [200.42631018]
 [201.58736798]
 [211.12126572]]",201.74,4.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_006.wav,F017,F,escola,"[[205.11105311]
 [202.75515173]
 [200.42631018]
 [200.42631018]
 [198.12421766]
 [198.12421766]
 [199.27193958]
 [201.58736798]
 [208.69633116]]",201.61,3.27
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_007.wav,F017,F,escola,"[[206.29924935]
 [203.92970037]
 [201.58736798]
 [199.27193958]
 [198.12421766]
 [195.84856693]
 [198.12421766]
 [200.42631018]]",200.45,3.18
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_008.wav,F017,F,escola,"[[216.05599139]
 [216.05599139]
 [216.05599139]
 [219.83258359]
 [206.29924935]
 [203.92970037]
 [201.58736798]
 [198.12421766]
 [194.72056219]
 [195.84856693]
 [199.27193958]]",206.16,8.82
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_009.wav,F017,F,escola,"[[223.67518947]
 [223.67518947]
 [224.97092666]
 [207.49432874]
 [206.29924935]
 [203.92970037]
 [202.75515173]
 [201.58736798]
 [200.42631018]
 [200.42631018]
 [200.42631018]
 [202.75515173]]",208.2,9.43
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F017_010.wav,F017,F,escola,[[219.83258359]],219.83,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_001.wav,F018,F,escola,"[[226.27416998]
 [226.27416998]
 [226.27416998]
 [223.67518947]
 [191.37537948]
 [216.05599139]
 [221.10606079]
 [223.67518947]
 [224.97092666]
 [227.58496291]
 [227.58496291]]",221.35,10.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_002.wav,F018,F,escola,"[[216.05599139]
 [216.05599139]
 [216.05599139]
 [216.05599139]
 [191.37537948]
 [212.34427877]
 [213.57437667]
 [214.81160044]
 [221.10606079]
 [218.56644108]]",213.6,7.76
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_003.wav,F018,F,escola,"[[213.57437667]
 [191.37537948]
 [191.37537948]
 [193.59905428]
 [203.92970037]
 [207.49432874]
 [208.69633116]
 [208.69633116]
 [212.34427877]]",203.45,8.45
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_004.wav,F018,F,escola,"[[214.81160044]
 [206.29924935]
 [207.49432874]
 [208.69633116]
 [208.69633116]
 [209.90529671]]",209.32,2.7
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_005.wav,F018,F,escola,"[[212.34427877]
 [198.12421766]
 [198.12421766]
 [200.42631018]
 [203.92970037]
 [212.34427877]
 [214.81160044]
 [216.05599139]
 [217.30759101]
 [219.83258359]
 [221.10606079]]",210.4,8.27
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_006.wav,F018,F,escola,"[[208.69633116]
 [208.69633116]
 [208.69633116]
 [192.48400577]
 [213.57437667]
 [214.81160044]
 [214.81160044]
 [217.30759101]
 [219.83258359]]",210.99,7.54
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_007.wav,F018,F,escola,"[[201.58736798]
 [202.75515173]
 [217.30759101]
 [219.83258359]
 [219.83258359]
 [219.83258359]
 [221.10606079]
 [223.67518947]]",215.74,8.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_008.wav,F018,F,escola,"[[208.69633116]
 [208.69633116]
 [209.90529671]
 [196.98310614]
 [198.12421766]
 [211.12126572]
 [212.34427877]
 [212.34427877]
 [213.57437667]
 [216.05599139]]",208.78,6.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_009.wav,F018,F,escola,"[[206.29924935]
 [207.49432874]
 [201.58736798]
 [201.58736798]
 [203.92970037]
 [208.69633116]
 [211.12126572]
 [212.34427877]
 [213.57437667]
 [213.57437667]
 [217.30759101]
 [213.57437667]]",209.26,4.93
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F018_010.wav,F018,F,escola,[[nan]],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_001.wav,F019,F,escola,"[[203.92970037]
 [202.75515173]
 [164.68835786]
 [243.91952372]
 [248.18316189]
 [249.62087232]]",218.85,31.23
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_002.wav,F019,F,escola,"[[167.56705965]
 [166.60194441]
 [166.60194441]
 [232.90450925]
 [242.51465064]
 [248.18316189]]",204.06,37.41
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_003.wav,F019,F,escola,"[[206.29924935]
 [207.49432874]
 [171.48375401]
 [171.48375401]
 [171.48375401]
 [173.47629925]
 [236.97560837]
 [242.51465064]]",197.65,28.22
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_004.wav,F019,F,escola,"[[170.49608026]
 [170.49608026]
 [171.48375401]
 [238.3483941 ]
 [241.11786904]]",198.39,33.77
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_005.wav,F019,F,escola,"[[169.5140951 ]
 [211.12126572]
 [217.30759101]
 [222.38691517]
 [224.97092666]]",209.06,20.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_006.wav,F019,F,escola,"[[171.48375401]
 [172.47714929]
 [230.2293728 ]]",191.4,27.46
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_007.wav,F019,F,escola,"[[172.47714929]
 [206.29924935]
 [207.49432874]
 [211.12126572]
 [217.30759101]
 [224.97092666]]",206.61,16.52
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_008.wav,F019,F,escola,"[[194.72056219]
 [198.12421766]
 [174.48123723]
 [211.12126572]
 [214.81160044]
 [218.56644108]]",201.97,14.98
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_009.wav,F019,F,escola,"[[177.53111553]
 [177.53111553]
 [177.53111553]
 [178.55954282]
 [200.42631018]
 [202.75515173]
 [203.92970037]
 [203.92970037]]",190.27,12.53
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F019_010.wav,F019,F,escola,[[198.12421766]],198.12,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_001.wav,F020,F,escola,"[[207.49432874]
 [207.49432874]
 [207.49432874]
 [207.49432874]
 [174.48123723]
 [171.48375401]
 [171.48375401]
 [171.48375401]
 [172.47714929]
 [173.47629925]
 [176.50861155]
 [178.55954282]]",184.99,16.04
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_002.wav,F020,F,escola,"[[201.58736798]
 [201.58736798]
 [200.42631018]
 [200.42631018]
 [172.47714929]
 [170.49608026]
 [169.5140951 ]
 [168.53776575]
 [183.7917368 ]
 [190.2731384 ]
 [188.08766501]]",186.11,13.24
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_003.wav,F020,F,escola,"[[202.75515173]
 [201.58736798]
 [199.27193958]
 [199.27193958]
 [169.5140951 ]
 [168.53776575]
 [168.53776575]
 [168.53776575]
 [168.53776575]
 [170.49608026]
 [171.48375401]
 [176.50861155]
 [179.59392773]]",180.36,13.97
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_004.wav,F020,F,escola,"[[192.48400577]
 [192.48400577]
 [191.37537948]
 [191.37537948]
 [192.48400577]
 [163.73982272]
 [163.73982272]
 [162.79675074]
 [162.79675074]
 [163.73982272]
 [166.60194441]
 [171.48375401]
 [174.48123723]
 [173.47629925]]",175.93,12.55
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_005.wav,F020,F,escola,"[[192.48400577]
 [192.48400577]
 [190.2731384 ]
 [190.2731384 ]
 [165.64238781]
 [164.68835786]
 [164.68835786]
 [166.60194441]
 [170.49608026]
 [170.49608026]
 [168.53776575]
 [166.60194441]
 [161.85911045]]",174.24,11.66
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_006.wav,F020,F,escola,"[[196.98310614]
 [196.98310614]
 [194.72056219]
 [194.72056219]
 [173.47629925]
 [170.49608026]
 [169.5140951 ]
 [168.53776575]
 [168.53776575]
 [169.5140951 ]
 [169.5140951 ]
 [171.48375401]
 [172.47714929]
 [170.49608026]]",177.68,11.59
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/escola_F020_007.wav,F020,F,escola,"[[190.2731384 ]
 [190.2731384 ]
 [189.17724576]
 [190.2731384 ]
 [170.49608026]
 [168.53776575]
 [167.56705965]
 [166.60194441]
 [164.68835786]
 [165.64238781]
 [166.60194441]
 [168.53776575]
 [171.48375401]
 [171.48375401]
 [172.47714929]
 [171.48375401]]",174.1,9.44
