filepaths,users,genders,words,f0_prob,f0_mean,f0_std
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M017_006.wav,M017,M,faculdade,"[[119.24310821]
 [124.05847362]
 [123.86593825]
 [123.44598883]
 [122.68557478]
 [120.64643506]
 [117.73215918]
 [115.76919076]
 [114.14372558]
 [112.53702011]
 [110.25444831]
 [114.67048571]
 [112.52478211]
 [110.84956443]
 [109.3283597 ]
 [108.57469894]
 [108.11376146]
 [106.58086359]
 [105.40523831]
 [105.13429882]
 [104.68190878]
 [104.36611028]]",113.39,6.56
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M017_007.wav,M017,M,faculdade,"[[361.81220155]
 [315.51836698]
 [291.49543148]
 [121.97677877]
 [121.70173828]
 [121.43760161]
 [120.80134231]
 [120.17827088]
 [119.87151313]
 [119.30080618]
 [118.31892046]
 [116.60045943]
 [114.97601751]
 [115.24669166]
 [115.66683977]
 [114.84754672]
 [113.44588005]
 [110.69715062]
 [108.74866383]
 [107.69028681]
 [106.69095283]
 [105.81536341]
 [105.28724333]
 [104.79694153]
 [104.63630686]
 [104.17124721]
 [103.86651496]]",136.5,66.9
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M017_008.wav,M017,M,faculdade,"[[120.8605029 ]
 [120.51525057]
 [120.60158644]
 [120.82278888]
 [121.06937244]
 [120.97470564]
 [120.40994769]
 [109.03186326]
 [114.55994438]
 [114.22789886]
 [113.22046397]
 [111.7003489 ]
 [110.62211762]
 [109.46589019]
 [108.27912211]
 [106.86692202]
 [105.27918415]
 [104.1769758 ]
 [103.72400573]
 [103.56004907]
 [103.87278749]
 [103.87000299]
 [103.82601369]
 [103.30944943]]",111.45,6.83
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M017_009.wav,M017,M,faculdade,"[[127.99932569]
 [126.91056721]
 [125.4256059 ]
 [123.88322137]
 [122.10214378]
 [120.76797401]
 [119.6409086 ]
 [118.67840392]
 [118.07356153]
 [117.24453774]
 [114.55400318]
 [114.07465823]
 [112.91268993]
 [110.9727587 ]
 [109.47476503]
 [107.73085539]
 [106.28445864]
 [105.25793043]
 [104.53906893]
 [104.10087681]
 [104.00974752]
 [108.2854603 ]
 [124.76504776]
 [133.64209495]]",115.89,8.48
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M017_010.wav,M017,M,faculdade,"[[123.04945778]
 [122.75341861]
 [122.68729511]
 [122.29329758]
 [121.74705481]
 [120.31155106]
 [117.92360011]
 [115.87797851]
 [114.396416  ]
 [112.91680873]
 [111.0405344 ]
 [113.15686091]
 [111.48623887]
 [109.92274711]
 [108.36233289]
 [107.40161239]
 [106.23783966]
 [ 95.7819242 ]
 [ 83.2332367 ]
 [ 75.22704838]
 [ 65.0888639 ]
 [ 56.71337571]
 [ 51.52664388]
 [ 49.28365007]
 [ 49.36090688]]",99.51,25.35
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_001.wav,M018,M,faculdade,"[[127.85181913]
 [126.69298667]
 [124.67663338]
 [123.89230981]
 [123.72070329]
 [123.81189129]
 [123.57677266]
 [122.95467533]
 [114.09062357]
 [109.79514992]
 [ 87.8154159 ]
 [ 87.49511217]
 [ 87.4908833 ]
 [ 87.59576349]
 [ 87.70541804]
 [ 88.10162615]
 [ 89.2321023 ]
 [ 90.82548481]
 [ 91.46672856]
 [ 91.15074246]
 [ 91.43453872]
 [ 97.93906896]
 [106.35823131]
 [108.62332791]
 [109.59081243]
 [109.43937051]
 [108.98924985]
 [134.9513135 ]
 [136.15986823]]",107.36,16.45
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_002.wav,M018,M,faculdade,"[[116.10157315]
 [114.34103096]
 [113.41849203]
 [112.95598161]
 [ 90.53754987]
 [ 88.39458921]
 [ 87.80654339]
 [ 87.70928094]
 [ 87.95446343]
 [ 88.28172306]
 [ 90.45566545]
 [ 90.33034178]
 [ 91.10530475]
 [ 92.34524527]
 [ 93.4026397 ]
 [ 94.43463827]
 [ 95.66375943]
 [ 96.08617169]
 [ 96.14450166]
 [ 96.80047401]
 [ 98.01033273]
 [ 99.43770043]
 [100.53799258]
 [101.05273454]
 [123.7347261 ]
 [125.00045171]
 [124.95973609]
 [125.28300743]]",100.8,12.7
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_003.wav,M018,M,faculdade,"[[122.42288275]
 [120.394653  ]
 [119.30106459]
 [118.22633899]
 [ 92.70108113]
 [ 92.74381021]
 [ 92.83836852]
 [ 92.70812578]
 [ 92.68455643]
 [ 93.27113003]
 [ 94.24999171]
 [ 95.12985356]
 [ 96.00768724]
 [ 96.64992185]
 [ 97.36971472]
 [ 98.05393525]
 [ 98.64738653]
 [ 99.28767987]
 [ 99.62011032]
 [ 99.66514431]
 [ 99.68928169]
 [ 99.91506917]
 [100.76409138]
 [102.13918001]
 [103.49289441]
 [104.55025129]
 [105.5505213 ]
 [106.47159763]
 [107.29619978]
 [108.93483398]
 [109.96762257]
 [110.12324277]
 [109.6213248 ]
 [122.71554042]
 [122.10691215]
 [122.2422562 ]
 [122.83708112]
 [123.67207075]
 [124.60648831]]",105.61,10.78
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_004.wav,M018,M,faculdade,"[[129.14720629]
 [127.77970994]
 [124.62800428]
 [123.31167763]
 [122.59977917]
 [122.06971963]
 [121.62239098]
 [106.70164054]
 [105.22556435]
 [ 94.21010024]
 [ 94.49361486]
 [ 94.81932553]
 [ 94.63050455]
 [ 93.84817792]
 [ 93.4843624 ]
 [ 93.30763538]
 [ 93.72148233]
 [ 94.38328359]
 [ 94.94586566]
 [ 96.01535854]
 [ 96.5351009 ]
 [ 96.6382403 ]
 [ 96.75914649]
 [ 97.19288261]
 [ 97.87173748]
 [ 98.82680912]
 [100.00381482]
 [101.47057215]
 [102.70227256]
 [103.80411399]
 [104.91772365]
 [106.56123972]
 [107.65598686]
 [108.10187337]
 [108.19745285]
 [107.81879478]
 [123.21855578]
 [122.49133852]
 [122.13237505]
 [122.33071154]
 [122.74533309]
 [123.15014536]
 [123.870374  ]]",107.35,12.19
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_005.wav,M018,M,faculdade,"[[128.82749473]
 [127.17993237]
 [124.80059816]
 [123.92876313]
 [123.77023218]
 [123.60447563]
 [123.157415  ]
 [122.42386867]
 [ 98.52469546]
 [ 86.87923507]
 [ 87.32842957]
 [ 87.91062341]
 [ 88.03035739]
 [ 87.88484369]
 [ 87.84324386]
 [ 87.96219765]
 [ 88.6929321 ]
 [ 89.49441404]
 [ 90.99436858]
 [ 92.37244705]
 [ 93.32831086]
 [ 94.22589404]
 [ 94.92077568]
 [ 95.75131672]
 [ 96.50435654]
 [ 97.7060417 ]
 [ 98.75198011]
 [100.11769645]
 [101.42677156]
 [102.7440188 ]
 [103.62373033]
 [103.91370081]
 [103.72102319]
 [103.19249064]]",101.81,13.77
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_006.wav,M018,M,faculdade,"[[132.63949244]
 [130.69889237]
 [129.89569857]
 [129.11681257]
 [128.66772817]
 [ 93.50475986]
 [ 92.6847998 ]
 [ 92.48436626]
 [ 92.84200202]
 [ 93.66060137]
 [ 94.78279855]
 [ 96.44734362]
 [ 97.909442  ]
 [ 99.3054112 ]
 [100.26454988]
 [100.55547304]
 [100.42568466]
 [100.674096  ]
 [101.36088658]
 [102.27834316]
 [102.92440338]
 [103.22097255]
 [103.22453709]
 [103.29755766]
 [103.61608792]
 [103.98739044]
 [104.3108178 ]
 [104.49012721]
 [104.9073694 ]
 [105.68848691]
 [106.30345007]
 [106.62079336]
 [106.50010195]
 [106.2215757 ]
 [111.42362685]]",105.34,11.12
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_007.wav,M018,M,faculdade,"[[124.49896221]
 [123.21583674]
 [122.09406822]
 [121.67541408]
 [121.98447776]
 [122.35235187]
 [122.1719282 ]
 [121.8107663 ]
 [ 89.98441437]
 [ 89.56923161]
 [ 89.54555073]
 [ 90.8191687 ]
 [ 91.35298478]
 [ 91.97616403]
 [ 92.85649685]
 [ 94.02328985]
 [ 94.6682355 ]
 [ 95.50467424]
 [ 96.62677253]
 [ 97.11230156]
 [ 97.03683107]
 [ 96.67570702]
 [ 96.11564802]
 [ 95.97781991]
 [ 96.38268962]
 [ 97.20020187]
 [ 98.05141247]
 [ 99.00744414]
 [ 99.96720514]
 [101.03010033]
 [101.44614993]
 [101.60628141]
 [101.72157033]
 [101.75945527]
 [101.51135997]
 [138.97494245]]",103.29,12.87
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_008.wav,M018,M,faculdade,"[[127.82872068]
 [127.23662042]
 [127.68688045]
 [128.3849954 ]
 [129.29093555]
 [129.36257493]
 [113.73166195]
 [ 92.66164433]
 [ 91.91756333]
 [ 91.45881985]
 [ 91.90947417]
 [ 92.2150066 ]
 [ 92.69539522]
 [ 93.17483223]
 [ 94.04012075]
 [ 94.97350469]
 [ 96.03583026]
 [ 96.42137939]
 [ 96.41333139]
 [ 96.15208074]
 [ 96.13716769]
 [ 96.27847316]
 [ 96.97867112]
 [ 97.97308653]
 [ 98.82959769]
 [100.1500151 ]
 [102.03815869]
 [103.74267684]
 [104.72164291]
 [105.33686565]
 [105.545159  ]
 [105.34126592]
 [105.3179856 ]
 [105.28587578]
 [118.39308756]
 [121.97050328]
 [122.89712063]
 [124.34361977]]",105.65,13.06
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_009.wav,M018,M,faculdade,"[[133.26598572]
 [131.49372979]
 [129.60273768]
 [127.92982902]
 [126.75416803]
 [125.56690876]
 [ 96.3880576 ]
 [ 95.19694226]
 [ 94.59223435]
 [ 94.49742612]
 [ 94.50100067]
 [ 94.83574737]
 [ 95.45125799]
 [ 96.82316318]
 [ 98.14961031]
 [ 99.33936149]
 [ 99.94800362]
 [100.23304021]
 [100.57494051]
 [101.1895786 ]
 [102.04732061]
 [102.85469035]
 [103.57475983]
 [104.1056652 ]
 [104.58620493]
 [105.33870879]
 [106.66707656]
 [107.777128  ]
 [108.96839875]
 [110.03688798]
 [111.33435122]
 [112.27318596]
 [113.47863894]
 [114.19861628]
 [114.63301037]
 [124.08501089]
 [138.6114793 ]
 [143.57210845]
 [145.90671745]]",110.52,14.61
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M018_010.wav,M018,M,faculdade,"[[126.92582369]
 [125.15441125]
 [124.07165002]
 [123.52723919]
 [122.89149405]
 [122.27263519]
 [139.77392045]
 [139.11774616]
 [139.01861127]
 [100.76012268]
 [ 98.27263581]
 [ 96.6460379 ]
 [ 95.62959981]
 [ 94.80041162]
 [ 94.1169496 ]
 [ 93.25624671]
 [ 93.04872825]
 [ 92.91650153]
 [ 92.78792246]
 [ 92.41269298]
 [ 91.50820514]
 [ 89.41445523]
 [ 88.17223323]
 [ 87.85246332]
 [ 87.45015864]
 [ 86.13135091]
 [ 84.29295975]]",104.53,18.27
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_001.wav,M019,M,faculdade,"[[133.44663902]
 [131.02229477]
 [128.49495985]
 [131.40403454]
 [129.41819731]
 [127.24826181]
 [125.56360216]
 [120.5777704 ]
 [119.31830849]
 [118.4204384 ]
 [117.55398556]
 [117.10191351]
 [117.13782846]
 [117.85980253]
 [119.22365069]
 [120.80155859]
 [122.80609996]
 [124.63499658]
 [126.80048239]
 [128.79743682]
 [129.58032222]
 [129.78666328]
 [145.38098288]
 [146.24221173]
 [146.76350697]
 [146.75004391]]",127.77,9.29
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_002.wav,M019,M,faculdade,"[[132.79854268]
 [130.79524164]
 [128.66975718]
 [127.10496505]
 [124.26330878]
 [122.88006363]
 [122.15915631]
 [116.95769432]
 [115.64803903]
 [114.88390037]
 [114.44093265]
 [114.65371181]
 [115.25821754]
 [116.42529624]
 [118.00035754]
 [120.77099739]
 [122.84057986]
 [124.21136755]
 [125.25574424]
 [125.88349218]]",121.7,5.57
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_003.wav,M019,M,faculdade,"[[137.06849466]
 [135.34556061]
 [133.12823   ]
 [131.23142265]
 [129.44349314]
 [124.22266938]
 [123.08628294]
 [122.15656499]
 [121.41234307]
 [120.61431093]
 [118.04231959]
 [116.97492466]
 [116.14581167]
 [115.42231944]
 [115.67684148]
 [116.50767158]
 [118.06382566]
 [120.16109225]
 [121.97406845]
 [123.46991555]
 [125.32938424]
 [127.78296029]
 [129.19601507]]",123.59,6.35
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_004.wav,M019,M,faculdade,"[[132.53450816]
 [131.46855251]
 [129.86128439]
 [128.58375174]
 [131.04049142]
 [130.16303941]
 [128.86757531]
 [120.26661406]
 [119.77846572]
 [118.83249502]
 [118.03258163]
 [117.75254056]
 [117.98856121]
 [118.68349814]
 [119.14763148]
 [119.66731898]
 [120.55407478]
 [121.33070135]
 [122.08416777]
 [122.76049784]
 [123.27678256]
 [123.42645516]
 [122.48053324]]",123.42,4.91
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_005.wav,M019,M,faculdade,"[[132.48254733]
 [131.21733573]
 [130.00105347]
 [128.50133304]
 [134.22636777]
 [132.83991645]
 [130.72383857]
 [129.30625616]
 [118.66901435]
 [117.77768247]
 [117.33455217]
 [117.33735599]
 [117.92738234]
 [119.16265265]
 [120.70959333]
 [122.19600521]
 [124.42115457]
 [126.67811706]
 [128.76732404]
 [131.16687771]
 [132.01435592]
 [132.52919881]
 [147.0123623 ]
 [147.75158248]
 [147.83315091]
 [147.40729003]]",129.46,9.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_006.wav,M019,M,faculdade,"[[133.37755335]
 [132.05715064]
 [130.74283395]
 [129.81906978]
 [128.51142917]
 [132.24429882]
 [131.26550529]
 [130.27560127]
 [129.09036461]
 [127.93302292]
 [120.27798472]
 [119.32075881]
 [118.69848558]
 [118.00446642]
 [117.84572816]
 [118.04823711]
 [118.48721594]
 [119.60228057]
 [120.8927491 ]
 [121.8838699 ]
 [123.12894371]
 [124.2885283 ]
 [125.81205025]
 [127.2503274 ]
 [155.43381457]
 [156.33062357]
 [156.21044711]
 [155.62536782]]",129.37,11.9
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_007.wav,M019,M,faculdade,"[[138.62358002]
 [136.42946906]
 [134.49656734]
 [132.79984946]
 [131.70995685]
 [132.86825499]
 [131.69640181]
 [130.35660629]
 [128.6177623 ]
 [127.42005203]
 [126.37149907]
 [125.2003955 ]
 [124.20941639]
 [123.54626389]
 [123.09795184]
 [122.80072132]
 [122.86441937]
 [123.43257786]
 [124.31399492]
 [126.06643538]
 [127.62640453]
 [128.75794142]
 [130.13559847]
 [131.23713336]
 [131.43894429]
 [131.3801214 ]
 [154.26629156]
 [154.55088603]
 [154.19668349]]",131.4,8.81
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_008.wav,M019,M,faculdade,"[[139.89761944]
 [138.80007113]
 [137.17816472]
 [135.38759633]
 [133.91399666]
 [132.57295482]
 [129.84100994]
 [122.41272068]
 [121.98039212]
 [122.06416651]
 [122.12367788]
 [122.19034278]
 [122.3615897 ]
 [122.92104389]
 [123.80873803]
 [125.44432964]
 [126.93810667]
 [128.00902624]
 [129.44771657]
 [131.39948937]
 [143.67070159]
 [146.73106662]
 [154.60470447]
 [155.35410859]
 [155.29887938]
 [155.03013296]
 [154.15579993]]",134.58,11.81
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_009.wav,M019,M,faculdade,"[[136.21925231]
 [135.0059961 ]
 [133.95361735]
 [133.09387902]
 [131.79992513]
 [134.36979217]
 [132.04489562]
 [130.3485351 ]
 [129.00034643]
 [117.5227961 ]
 [116.95046921]
 [117.1969487 ]
 [117.988177  ]
 [119.36586512]
 [120.87022775]
 [122.61358144]
 [124.49185672]
 [127.28972076]
 [130.37005241]
 [138.35779694]
 [138.65477933]
 [156.47597633]
 [157.6637264 ]]",130.51,10.72
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M019_010.wav,M019,M,faculdade,"[[132.16271744]
 [130.82821225]
 [129.49483968]
 [128.13125106]
 [126.79753122]
 [124.78064748]
 [124.18512541]
 [123.63201517]
 [123.38650207]
 [123.46769954]
 [123.98082482]
 [125.02066477]
 [126.18942371]
 [127.61392745]
 [129.11384418]
 [131.05125064]
 [132.81787611]]",127.21,3.13
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_001.wav,M020,M,faculdade,"[[104.38723247]
 [ 85.04828613]
 [ 84.78599944]
 [ 84.22790321]
 [ 83.90915075]
 [ 83.62447718]
 [ 83.17081035]
 [ 82.81614911]
 [ 82.5394566 ]
 [ 82.27935034]
 [ 82.20478274]
 [ 82.11919564]
 [ 82.3763939 ]
 [ 82.60675123]
 [ 82.81140661]
 [ 83.0156547 ]
 [ 82.99831023]
 [ 83.12290596]
 [ 82.90017637]
 [ 83.03063638]
 [ 82.06116381]
 [ 95.9272976 ]
 [ 96.12933609]
 [ 97.15026812]
 [ 98.49210074]
 [ 99.95362117]
 [101.56024986]
 [103.46632613]
 [105.35660161]
 [106.90866231]
 [108.23580055]]",89.65,9.23
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_002.wav,M020,M,faculdade,"[[ 83.45982809]
 [ 82.73785364]
 [ 82.25799   ]
 [ 81.98515867]
 [ 81.94532673]
 [ 81.98403374]
 [ 81.94394618]
 [ 82.14286782]
 [ 81.99470822]
 [ 81.83021679]
 [ 81.78094658]
 [ 81.84108163]
 [ 82.15863201]
 [ 82.43165324]
 [ 82.83646479]
 [ 83.12097557]
 [ 83.41841685]
 [ 83.19023982]
 [ 81.73099142]
 [ 81.95194821]
 [ 82.019534  ]
 [ 81.55081593]
 [ 97.19564406]
 [ 96.54808209]
 [ 96.07862679]
 [ 96.49956967]
 [ 97.11217755]
 [ 97.80514542]
 [ 98.7526428 ]
 [100.09798275]
 [101.37540292]
 [102.74726895]
 [104.37814667]
 [110.28184026]
 [110.13653382]
 [109.65083715]
 [109.95573422]
 [110.61611903]]",90.78,10.61
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_003.wav,M020,M,faculdade,"[[ 81.4307254 ]
 [ 81.2410114 ]
 [ 81.01696903]
 [ 80.51575105]
 [ 79.69556459]
 [ 79.50157916]
 [ 80.01755011]
 [ 80.87379666]
 [ 81.25978071]
 [ 81.54780653]
 [ 81.79944453]
 [ 82.02679415]
 [ 82.38337716]
 [ 82.82054261]
 [ 83.06210308]
 [ 83.33226815]
 [ 83.47763994]
 [ 83.0829526 ]
 [ 82.14033113]
 [ 81.59020453]
 [ 80.9009287 ]
 [ 92.79552716]
 [ 92.58983014]
 [ 92.60050202]
 [ 92.85465375]
 [ 93.83771241]
 [ 95.51784131]
 [ 97.65219376]
 [ 99.14277908]
 [103.56327205]
 [101.1872965 ]]",86.31,7.2
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_004.wav,M020,M,faculdade,"[[ 81.95064491]
 [ 81.05346555]
 [ 80.7924872 ]
 [ 80.7124897 ]
 [ 80.70050508]
 [ 80.55246177]
 [ 80.45439427]
 [ 80.50625302]
 [ 80.82427005]
 [ 81.04994983]
 [ 81.57570564]
 [ 81.85397846]
 [ 82.06924356]
 [ 82.34513209]
 [ 82.53480989]
 [ 82.69407531]
 [ 82.95202204]
 [ 83.00000324]
 [ 82.68254382]
 [ 81.70446315]
 [ 82.00303213]
 [ 82.08936668]
 [ 99.66639743]
 [ 98.98030014]
 [ 99.08375995]
 [ 99.70445443]
 [100.34146168]
 [100.92991925]
 [101.58425814]
 [102.38480195]
 [103.09163854]
 [103.93154688]
 [105.21851957]
 [106.46711794]]",88.75,9.75
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_005.wav,M020,M,faculdade,"[[ 98.41734137]
 [ 99.61392966]
 [100.4532283 ]
 [ 80.51944519]
 [ 80.05679422]
 [ 79.50593854]
 [ 78.91903765]
 [ 78.6524355 ]
 [ 79.01262654]
 [ 79.67053087]
 [ 80.1758164 ]
 [ 80.76733764]
 [ 81.50338042]
 [ 82.24296923]
 [ 82.65262051]
 [ 83.14028246]
 [ 83.55137012]
 [ 84.06064777]
 [ 84.44728618]
 [ 81.95510205]
 [ 81.46046061]
 [ 97.18890297]
 [ 96.80142909]
 [ 97.229061  ]
 [ 98.09844618]
 [ 98.9171755 ]
 [ 99.7588413 ]
 [100.55733806]
 [101.25674044]
 [102.19013916]
 [103.4060289 ]
 [104.94207621]
 [105.78893953]
 [105.07338505]
 [103.83659069]]",90.74,10.06
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_006.wav,M020,M,faculdade,"[[ 78.96572801]
 [ 80.41501771]
 [ 79.51070931]
 [ 79.03423067]
 [ 78.40626366]
 [ 78.0976572 ]
 [ 78.08088004]
 [ 78.40055916]
 [ 78.79899626]
 [ 79.22190423]
 [ 79.95707253]
 [ 80.85437671]
 [ 81.55111182]
 [ 82.18037253]
 [ 82.65650079]
 [ 83.07627407]
 [ 83.19076045]
 [ 83.0198214 ]
 [ 81.80841182]
 [104.00881652]
 [103.2123065 ]
 [103.37998666]
 [104.56411263]
 [106.29024231]
 [107.95960549]
 [108.83874814]
 [108.83709537]]",87.94,11.81
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_007.wav,M020,M,faculdade,"[[103.15195014]
 [103.69292455]
 [ 79.86857832]
 [ 79.12822578]
 [ 78.5544554 ]
 [ 78.10216555]
 [ 77.81414872]
 [ 77.90410348]
 [ 77.99665902]
 [ 77.9820293 ]
 [ 78.24785748]
 [ 78.80493389]
 [ 80.23030603]
 [ 81.25766562]
 [ 81.93805649]
 [ 82.55683903]
 [ 82.81878226]
 [ 83.05177465]
 [ 83.16453497]
 [ 83.28303606]
 [ 83.0862583 ]
 [ 82.72155827]
 [ 82.62744341]
 [106.03358695]
 [104.5129172 ]
 [103.72998184]
 [103.64680238]
 [104.13289045]
 [104.941027  ]
 [106.46655831]
 [107.56687274]
 [107.43012288]]",88.95,11.8
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_008.wav,M020,M,faculdade,"[[101.15584564]
 [101.41967954]
 [102.39048661]
 [103.4343803 ]
 [103.95617842]
 [ 80.7213178 ]
 [ 80.08680536]
 [ 79.72637265]
 [ 79.47262948]
 [ 78.86587654]
 [ 79.02515358]
 [ 79.07466041]
 [ 79.37100769]
 [ 79.76735016]
 [ 80.61563717]
 [ 81.48596318]
 [ 82.0210129 ]
 [ 82.4329788 ]
 [ 82.99471948]
 [ 83.55372246]
 [ 83.8599513 ]
 [ 83.88328229]
 [ 83.8257692 ]
 [ 83.71209538]
 [ 83.23278127]
 [ 82.61714998]
 [ 84.19396978]
 [ 84.68839694]
 [ 85.26677649]
 [ 99.73275732]
 [ 99.62526768]
 [100.23985187]
 [101.0504422 ]
 [101.78331846]
 [102.54218502]
 [103.55223466]
 [104.3979658 ]
 [104.96212255]]",89.34,9.98
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_009.wav,M020,M,faculdade,"[[101.10562272]
 [ 79.82878779]
 [ 79.19575125]
 [ 78.70798347]
 [ 78.34710728]
 [ 78.12764401]
 [ 78.10961835]
 [ 78.12123366]
 [ 78.34661776]
 [ 78.78758343]
 [ 79.31826426]
 [ 79.98420526]
 [ 80.95375334]
 [ 81.60477669]
 [ 82.10557712]
 [ 82.61015313]
 [ 82.96578336]
 [ 83.33840883]
 [ 83.53975673]
 [ 83.47823499]
 [ 96.83687716]
 [ 96.93050573]
 [ 97.85707492]
 [ 99.25122281]
 [100.57969527]
 [101.7053488 ]
 [103.02096065]
 [104.75045475]
 [106.07672408]]",87.43,10.0
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/faculdade_M020_010.wav,M020,M,faculdade,"[[ 92.02451912]
 [ 91.05773949]
 [112.17917769]
 [109.94396858]
 [108.25063707]
 [ 74.2303871 ]
 [ 73.62754574]
 [ 73.51683681]
 [ 73.63483855]
 [ 73.85118997]
 [ 77.88285118]
 [ 78.72678763]
 [ 79.49738726]
 [ 79.38062622]]",85.56,14.06
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/farmacia_F001_001.wav,F001,F,farmacia,"[[220.6054481 ]
 [217.52179556]
 [213.13337098]
 [203.66700943]
 [199.40687991]
 [197.4116498 ]
 [197.28664678]
 [198.79046614]
 [200.74223475]
 [203.03679011]
 [205.16175412]
 [207.30223229]
 [208.43962837]
 [207.88760731]
 [207.22201423]
 [205.88695604]
 [202.67014452]
 [198.92927925]
 [195.63060346]
 [192.41769138]
 [189.87087628]
 [187.1766532 ]
 [184.36614497]
 [182.04849822]
 [179.78727379]
 [177.69505527]
 [175.97617709]
 [174.45321024]
 [173.00819514]
 [171.52363273]
 [170.50265342]
 [170.36735699]
 [170.07855412]
 [169.3392399 ]
 [168.01103411]
 [163.72738221]
 [161.27865489]]",190.6,16.43
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/farmacia_F001_002.wav,F001,F,farmacia,"[[213.46338803]
 [211.35363402]
 [208.01761283]
 [204.08713909]
 [200.13191967]
 [197.55651993]
 [196.45128253]
 [196.96013767]
 [198.12930594]
 [200.08743049]
 [204.14110683]
 [206.75025397]
 [206.66215996]
 [206.05484355]
 [206.39874262]
 [207.23081658]
 [206.83385316]
 [204.86544466]
 [203.49590017]
 [202.67513055]
 [200.4061871 ]
 [197.35622208]
 [194.00734035]
 [191.21241204]
 [189.18076191]
 [186.40350245]
 [184.38043883]
 [182.41261022]
 [180.54063849]
 [177.93879485]
 [175.76726828]
 [174.34730494]
 [173.80019348]
 [173.3450423 ]
 [172.89803336]
 [172.49421495]
 [172.12413815]
 [171.62235899]
 [170.77262157]]",192.88,13.57
